	yes
objection_the_amendment	-0.9022942587222815
objection_the_bill	-0.21828563254929398
objection_the_chair	-0.071360722205556
objection_the_extension	0.1609761719896971
objection_to	-0.47142513538995473
objection_to_that	0.027865893887223867
objection_to_the	0.15699704230179085
objections	1.3711884469455957
objections_of_the	0.9656072862454292
objective	-0.010696402381722613
objects	1.4270269553329484
occasion	-0.15074991275889088
occur	-2.050977104473419
oclock	0.9575776648213317
october	-0.15155778322550295
of	-1.6805518708735423
of_a	-1.1235266565697493
of_a_quorum	0.06499497150408462
of_all	-0.8194887905358799
of_an	-0.8246941517005227
of_any	-0.00983322386119001
of_business	-1.1989939282482298
of_columbia	0.18571528094413187
of_committees	0.48449318676803493
of_conference	0.8017444627129819
of_course	0.6604905193760489
of_course_it	0.6935871723619581
of_course_not	1.126289579294999
of_debate	-0.042171264235828634
of_february	-0.7162493672094097
of_his_secretaries	1.854540853024566
of_house_resolution	1.8535743391226203
of_illness	0.9648192986283878
of_illness_the	-0.49707175640358386
of_important_business	1.458687575762335
of_it	1.0484432426478736
of_its	-0.37075145086215056
of_khalistan	0.002206593939714911
of_maine_hen	0.38425689408547065
of_mr	-2.22812918542771
of_my	-0.2811209997670683
of_my_time	0.8252361238153287
of_new	-1.3878423470215584
of_no	-0.8367072424449777
of_order	0.8877755172555132
of_order_is	0.017815261560902428
of_order_of	-0.6323851999979035
of_order_that	-0.3587176538095639
of_order_the	-2.4620852702777705
of_order_under	-1.951234497713452
of_our	-0.3188681707840943
of_pleasure	0.17667899420362024
of_public	0.3296210242849046
of_rule_xv	-2.3162050305743245
of_rule_xx	0.39736459364211557
of_s_res	2.185746657170679
of_senate	-0.20601167534159426
of_senator	-0.807867562002147
of_the	-1.349159858789883
of_the_amendment	0.6382142337845739
of_the_bill	0.7858848447588797
of_the_chair	0.3979105101573021
of_the_compilation	0.10189554403399131
of_the_congress	0.6498995603578112
of_the_gentleman	-0.19737609532689127
of_the_joint	1.5144720451908822
of_the_kind	0.8368425393831671
of_the_majority	-0.5052598384281545
of_the_resolution	0.2917182270465308
of_the_senate	0.020224450249123293
of_the_senator	-2.846261914763521
of_the_substitute	-1.3066516972513493
of_the_united	0.3002673194622366
of_the_whole	1.1626539246345822
of_their	-0.30277169076312405
of_them	0.6293078485090858
of_them_are	0.6163673051743582
of_this	-1.0695791383583904
of_this_legislation	0.24825915550458005
of_those	0.009801780156046734
of_what	-1.330125902252909
of_words_mr	-2.590718358969615
of_your	-0.29829558804777256
off	-1.7777375945381064
off_the	-0.21741099348046705
offer_an	1.229068575525391
offer_the	0.17107205291376906
offered	-0.9613755351853631
offered_by	-0.533879165013056
offered_by_the	0.023623426133825537
offering	-0.400510704053216
offers	-0.06602587756175346
office	-1.1617965084531792
office_of	-0.8378283824797573
officer	-1.6713517922327437
officer_the	-0.9520687873120051
officers	-0.2379608975551597
often	-0.5275148195298454
oh	-0.11549683398511468
oh_no	2.4496394085928634
oh_yes_of	0.006037134944824419
ohio	-1.13911362250371
ohio_is	-0.35517734191092126
ohio_mr	-0.24834944497240513
oil	-1.467985506053354
oklahoma	-1.214999293618668
oklahoma_mr	-0.1758600052126328
oklahoma_the	-0.3498793710434841
old	-1.983680633117371
oman	-0.6382426332955364
omitted	-1.4249551156677351
on	-1.1951521304612776
on_a	-0.4318179165439403
on_account	0.8857040505610626
on_account_of	1.4347846931102552
on_all	-0.18405072814017925
on_each_side	0.7098272299052708
on_hr	-3.802532267344193
on_is	-0.11900129742465931
on_it_in	0.20130791239554807
on_march	0.264823174365597
on_march_17	0.21764678793150943
on_official	-1.7042743029203231
on_official_business	-1.4472493884452644
on_page	-0.9894686444705617
on_roll	-1.3911294264546803
on_roll_call	-0.4604156578053984
on_taxation	-0.05253455611661693
on_taxation_from	-0.07410391675020947
on_that	0.022323870586646453
on_that_i	0.9603459731302325
on_the	-0.9720012160917446
on_the_amendment	1.6467787538299667
on_the_bill	1.170743581621871
on_the_executive	0.5457291635658726
on_the_floor	-0.6324985612846578
on_the_motion	0.5364916004326423
on_the_part	1.0249742314536907
on_the_passage	0.36469433605444657
on_the_point	0.41303017051999696
on_the_state	0.6236699348319248
on_the_table	1.2049869843037349
on_the_third	1.7259631145264618
on_this	0.000907143142919517
on_this_amendment	2.882891209899017
on_this_side	0.772710209579611
once	-1.4416831263576135
one	-1.3412572256239659
one_is_that	0.4115572903840933
one_more_question	1.2969787730429576
one_of	0.0450231818450847
one_of_his	0.5779456392565653
one_of_the	-1.376346422162908
one_of_them	0.40999978083873345
one_other_question	0.8935701851066988
one_question	2.3536642668044587
ones	-0.2758065272927345
only	-1.4452196851015184
only_a_few	0.6181333744703005
only_by_unanimous	0.6029051738859876
only_change	0.968770953909182
only_i	-0.701493892614926
ont	-0.6018020429800336
open_to	0.2977187853418971
open_to_amendment	2.541062433182577
operating	-0.13670145740741543
operations	-0.9132336502131642
opportunity	-1.7645593056057003
opportunity_to	-0.4226327433635809
oppose	-1.4473390007591918
opposed_the	-1.1788583848418215
opposed_to_the	1.6758799036497427
opposition	-0.22943356657523198
opposition_to	-0.12437933630972431
opposition_to_the	-0.11889662409597154
or	-3.0859218384702025
or_four_minutes	0.3550290063453809
or_have	0.6883750732043749
or_have_you	0.47701420068188294
or_jesus	-0.17590415676642646
or_the	-1.1074966104598516
or_three_minutes	0.4292943928459776
or_to	-2.285394028642305
order	1.2693706437822727
order_and	-0.4533052101214026
order_i	-1.685435484789722
order_in_the	0.276618666912728
order_is	0.6593492622685774
order_made	-0.1982159340076562
order_of_the	0.7536380229847631
order_that	-0.7299659249044431
order_the	-3.169574368028156
order_there	-0.06221655412455967
order_to	-2.1468999355889187
order_under	-1.2947453174657444
order_under_the	-0.309705876952707
order_which_has	0.31159215437783877
ordered	1.2860499163413024
ordered_and_the	-0.04932254454505396
ordered_printed	0.0011893477387863172
ordered_that	-1.5000458903289604
ordered_that_the	-0.020374053529834207
ordered_the	-1.7697648928283178
ordered_the_bill	0.8145752226103189
ordered_the_clerk	-0.5165624038200709
ordered_the_joint	-1.2283951970131377
ordered_the_reading	-2.4384303247709447
ore	-0.15109535848337208
oregon	-1.2216894437676284
oregon_mr	-0.5425613214610292
oregon_the	-0.9338640317695956
organization	-0.45058385549462665
organizations	-0.5033599618482423
original	-0.9538340523750608
other	-1.0887782953808147
other_resolutions_are	0.7299144867770958
other_senators	0.46041220549011475
other_senators_over	0.7244290808181197
other_side	0.7484271993195765
other_states	-1.5010962122897105
others	-0.07106620194799611
others_objected	1.3364348497945358
otherwise	-1.0767980006155409
ought	-1.2216945348964683
ought_not	-0.09454717148805697
ought_not_to	-0.05512786730553653
our	-2.0364317572540656
our_time	1.4506244785447775
ourselves	-0.023399699815526837
out	-1.6310256137958454
out_of	-0.05649240557445376
out_that	-0.1740876800477752
out_the	0.16482836255501518
out_the_last	0.7767739315198098
outside	-0.3225772073564701
over	-0.3103788834416481
over_mr_president	1.3990694994070627
over_the	-1.7616218270125623
owens	-0.8517524547712653
own	-0.625002388105603
p	-3.2083768693863064
pa	-1.586922380424287
pa_january	0.09666068075740365
page	-1.9999002883633608
page_is_that	0.19203916619648215
pages	-0.21356156435528278
paid	-1.7141784164935567
pair	0.6806821141226884
pair_and	1.3368477523980502
pair_and_its	0.03494916658755532
pakistan	-0.07180268843043798
paper	-0.9359988383599261
paragraph	-0.3604668094682769
pardon	0.5606343398663323
park	-3.5736773376766338
parliamentary_inquiry	3.483581712474164
parsons	-0.031482287615774644
part	-0.7973555316367603
part_of_the	0.19178400465979462
partially	-0.7708905029224163
particularly	-0.9575609869195149
party	-0.7039183404064612
pass_the_bill	0.2653666697564486
passage	-0.7993715472231119
passage_of_the	0.19401724513738478
passage_of_this	-0.005193891531389897
passed	0.002081926193463205
passed_and	-0.13942940211370045
passed_and_a	-0.627328720533592
passed_as	-4.521116385210827
passed_over	0.004625628631174911
passed_the	-2.6010019459384806
past	-0.4939639810578204
pastor	-1.1651815918282942
patient	-0.08319353291157278
patricia	-0.27905390186981915
patterson	-1.315139779915286
paul	-2.255645221017276
pay	-0.8284748474484382
paycheck_protection	0.21796213007823387
payne	-1.337169077488189
peace	-0.10338229020542236
pena	-0.9861535196772382
pending	-0.766453695916161
pending_amendment	0.830703046597907
pending_business	1.3669096015039621
pennsylvania	-0.7530391026689673
pennsylvania_mr	-0.20273708490149822
pennsylvania_the	-1.8867104848441287
pension	-0.4198609434202513
people	-1.4986314837453045
per	-2.7905450911034078
percent	-2.312650789476419
percent_of	-0.0749769212504531
perez	-0.5009861663136269
perform	-0.1524104010002488
perhaps	-1.7736236603134985
permit_me	1.4995042514724861
permitted_to_speak	0.8975305873932244
personal	-0.7413097400280204
personnel	-0.8622619746439814
persons	-0.48763829164510253
peter	-0.22493152770045133
petition	-0.23720538684478126
petitions_and	0.23051014979087228
petitions_and_memorials	1.1622501659336235
philippines	-0.3213477587740423
physical	-0.27007414859767565
physician	-0.036337767753375244
picture	-0.16011322120504864
pierce	-2.268145884488466
pittsburgh_pa	0.10667515283921218
pittsburgh_pa_january	1.632965199745595
plan	-1.4766156024955792
plans	-1.0950112342544545
plant	-0.4053437183705826
play	-0.17782300679010435
please_read	0.332111812264207
pleased	-0.3414331169545082
pleased_that	-0.09932491666034367
pleased_to_yield	0.4119299321137652
pleasure	2.6552749953982553
pleasure_to	-1.0209480344276787
pledge_of_allegiance	0.8590679309762315
pm	-0.49968107761125813
point	-0.303547226383422
point_i	-0.5341889131605186
point_in	0.11678611058830315
point_in_the	1.0149085902131245
point_of	0.5845354818210103
point_of_order	1.268544140762521
point_out	-1.6951536205659004
point_out_that	-0.2956481626374886
poland	-0.09850882267901688
police	-0.06881148795473693
policy	-0.971149545627804
policy_of_january	3.6662815061838328
political	-1.6145706718786745
population	-0.07816955349084113
porter	-0.24155505443152603
portion	-0.09471461767963466
pose	-1.3562688432398002
position	-0.9824956081642112
possible	-1.6081579456278225
post	-0.6847761957854193
post_roads_reported	0.8392689444677183
postal_savings	0.4209016589386208
postoffice_nominations_which	0.5575625490476455
potential	-0.14655126591161755
potter	-0.24106885979717768
pounds	-1.1016662135896942
power	-2.1257479122214034
powers	-0.17986063410915423
pr	-0.7208820843273234
practically	-0.39047179803757437
practice	-0.6089367512293891
practitioners_and	-0.12018900421317358
prayer	-1.3026070996357701
precedent	-2.039219557220572
preceding	-0.8588489758030464
prepared_to	0.04007485211717461
prepared_to_close	0.21711551301073
prescribed_by_law	1.5366204454444232
present_consideration	0.7274302700007689
present_consideration_of	1.2222264257713873
present_form	0.6990563845722226
present_the	-0.19527190755753485
present_time	0.28458946536843566
presenting_to_you	0.2452518569234381
president	0.6031450514969158
president_council	0.1428315103435065
president_council_of	0.49811973478823035
president_i	-0.7101559720469295
president_i_am	-0.32202709386366285
president_i_ask	0.6323997910591755
president_i_do	-0.22284686550454502
president_i_move	0.2743937574480949
president_i_reserve	0.9057548336491263
president_i_send	0.5508721057014712
president_i_suggest	0.9363725059095112
president_i_thank	-0.26870311998969554
president_i_yield	0.7459404047759777
president_in	-0.2853918748311376
president_it	-2.956645826009962
president_mr	-0.10907738747058011
president_on	0.2469055298194175
president_that	-1.0374546861243081
president_the	-1.5594025647256944
president_the_amendment	0.7601533105431675
president_there_will	0.21184897516002127
president_this	-0.5057359943058434
president_to	-0.2703882677866333
president_today	-0.07795735248732943
president_who	0.883167237674553
president_who_has	0.6371552559950797
presidential	-0.13779569780133993
presidents	-0.16693637529534963
presiding_officer_the	-0.31572285622775514
press	-0.8977385996366481
pretty	-0.9109609336645851
prevent	-0.17923222307557854
previous_order	2.454496999984738
previous_order_of	1.38994204488638
previous_question_was	1.5479367529912191
price	-3.150237856677476
prices	-0.9353033480862669
prime	-0.36125592521378636
principal	-0.019690913194388072
printed	0.3552606089499525
printed_and	0.6554412334874101
printed_and_lie	0.6225995255957038
printed_as	3.101868550521022
printed_in	0.07470994143980265
printed_in_todays	0.004773722589584038
prior_to	-2.108563359930256
privacy	-1.036297462178449
private	-0.951499826400922
privileged	2.172996356400739
pro	-0.19298657145756418
pro_tempore_the	-0.7521926424156522
pro_ternpore	0.07648995178026179
probably	-1.0578219286981467
problem	-1.3326564191336574
problems	-0.6809969333739166
procedure	-0.7121309587874789
proceed	0.22946544458963
proceed_for	0.5763564555727996
proceed_to	0.08082541044755617
proceeded	0.3431258758614975
proceeded_to_call	1.0438242956215966
proceeded_to_consider	-0.8611245414313216
proceeded_to_state	0.7455822641931457
proceedings	1.7003464370048045
proceedings_of_the	1.1112479498818815
process	-1.7576442967035466
produced	-0.30290363454251923
product	-0.47331473938210195
production	-1.7582106580382766
products	-0.5549022513016895
professional	-0.22693404342186008
professionals	-0.04352356369756606
profits	-0.8718618281377339
program	-1.6436813030291426
programs	-0.6721741749439746
prohibit	-0.715611156875294
prohibition	-0.06378651166827126
project	-2.1388164417730358
projects	-0.535575539481107
promise	-0.07119344772881459
proper	-0.2608012540708624
properly	-0.027987853068446998
property	-0.2249558462839935
proposal	-1.7926455964271408
proposed	-1.6478898800738964
proposed_amendment	0.043622919981138764
proposed_amendment_will	0.24141772565368808
proposed_by	-0.3943195940940383
proposed_the_question	-1.9047979502419001
protect	-1.2286067608716844
protecting	-0.31048333462420824
protective	-0.024421345980898852
provide	-1.722826755281831
provided	-2.041773534889555
provides	-2.332835230836553
provision	-1.258202768703734
provisions	-1.4959392746547717
public	-2.1327929744863185
public_law_85804	0.11728581214095136
publication	-0.6167446352416713
puerto	-1.897582854170553
puerto_rico	-0.1074336713349323
purpose	-0.1275407136525728
purpose_to	-0.4082244339392711
pursuant	0.7845030832775906
pursuant_to	1.0372233654585723
pursuant_to_clause	1.5552282009894924
pursuant_to_section	2.744315402340867
pursuant_to_the	0.34198833076327745
put	-1.1159330380579298
q	-0.24406247251957924
quality	-0.6699471256281364
quarterly_reports	0.38659552051860074
question	1.0326239434060305
question_about_it	0.548922280806885
question_and	-2.471062958824708
question_i	-3.5204435787615935
question_in	-0.023232034019981078
question_is	0.5640310914222818
question_is_on	2.506015520870709
question_is_ordered	1.2421201019094126
question_now	0.1374913314355328
question_now_is	1.5741061267123468
question_of	-0.8258619898045104
question_on_the	0.08351369584818633
question_recurs_on	0.11265934280338016
question_the	-3.7579865547901696
question_to	-2.008633655157109
question_was_ordered	0.9904899537586757
questions	-0.6493301866517063
quite	-0.20149760046732276
quorum	2.326550322705434
quorum_has_voted	0.3298627133032312
quorum_is	0.969208831936257
quorum_the	-1.8147403596153195
quote	-0.5159451204709197
r	-4.582448110894006
radiation	-0.8696903509786467
radio	-1.1814425184404795
rafael	-0.12200260634695013
railroad	-1.1145611029315965
rain	-0.4777765717655662
raise	-0.23225493087629662
raised	-2.646661675771821
rapped	3.340890462359188
rapped_with_his	0.007922954415879525
rate	-1.0986635179679818
rates	-1.5943708169140267
rather	-0.6425681468427409
rather_not	0.0899334363493765
rather_than	-0.6510671188744646
re	-0.2717219205869834
reached_that_yet	1.4968956608640132
read	0.7882205540094489
read_a_communication	0.4149505409162973
read_a_third	0.33489623260360535
read_and_printed	0.4429717558133451
read_as_follows	-0.001453413689370929
read_at	-0.7223761907586056
read_i	-0.9432005010763779
read_the	-0.40420056493416845
read_the_farewell	0.16022898525976062
read_the_next	-0.013373523182719806
reading	0.15958063508676568
reading_and_to	-1.4052534781462371
reading_of	0.2785274669943525
reading_of_the	2.42068589381754
reading_read	0.019175426065276693
reads	-0.1860154179518507
ready	0.19257647450024254
ready_to_vote	0.24382930546358436
reagan	-0.22473754147573194
real	-1.1290778055965238
really	-0.9778601903187817
reason	-2.127752507947208
reasonable	-2.467279128104573
reasons	-0.04836046970746974
recall	-0.04003260057133673
recapitulated	1.4770035841059475
recapitulated_the	0.0849556464136114
receipt	-2.5829034903106884
receive_a_message	2.184150194098415
received	-0.2974352475246982
received_and_printed	0.6478566032456982
received_printed_and	0.5282565882788817
receiving	-0.46560322328288295
recent	-1.2475880268099402
recently	-2.310650795402665
recess	0.5041242529791825
recess_until	2.789613220113407
recognize	-0.29995272198839706
recognize_the	-1.2620818173431452
recognized	0.5127840764564271
recognized_for_1	0.02688859687543038
recognized_for_15	-0.8085438598846245
recognized_for_30	0.5275325060324176
recognized_to	-0.13641003159630194
recognizes	0.015045029797211134
recognizes_the	0.1993951714550996
recognizes_the_gentleman	1.2696629203359242
recommended	-1.3087379151643195
recommit	-0.012996440183680655
recommit_mr	-0.39094954378627544
recommit_mr_speaker	-0.49897857393715755
reconsider	0.15924779462813096
record	0.371790980625873
record_an_excerpt	0.41199093581277846
record_as	-1.5975081590642803
record_as_requested	-0.05353472933139189
record_i_include	1.1500156543078992
record_the	-1.5530282436746592
record_the_letter	0.4274136674260163
record_under	0.082466310898814
recorded	1.7895256053876083
recorded_vote	0.4956009271139264
recorded_vote_has	0.7308365700611075
recurs_on	0.5456996065374544
red	-0.5996733244160865
redesignated_the	0.6664644848927012
reduce	-1.1473790341057335
reduced	-0.7985708502211439
reduction	-0.35874717675758744
reed	-2.025711901303611
reference	-1.0355445923635642
reference_to_the	-0.19827526455961836
referred_and	-2.4953440199124324
referred_to_the	0.6058343358281906
reform	-0.28106756393010174
regard	-1.5148559667385304
regarding	-2.3362625599884295
registrations_and	0.029111371814573895
registrations_and_quarterly	0.24678003249054523
regret	-1.0346065035195173
regular_order	2.747558880955333
regulations	-0.8216165698677576
rejected	0.2522827612471592
relating	-1.4831843235848923
relationships	-0.00036663532355014363
release	-0.6191921801962582
relevant	-1.3323917894357906
relief	-0.8484541725907956
remain	-0.088499849456124
remainder_of	0.20586266107274756
remaining	1.3295357462924824
remarks	-0.027355717869947012
remarks_and	-1.1650819997758017
remarks_and_include	-0.3389986398250171
remarks_at_this	1.0385107746087472
remarks_i	-2.304439261269276
remarks_on	0.1480984085382196
remarks_the	-0.3859192157193089
remember	-0.013242378617533685
remember_the	-0.2613582130424641
remind	-0.6206683867269539
reminded_to	0.6636962366575536
removed_as_a	1.5778865976973855
renew_my	0.003913685189707235
repayment_thereof_and	0.3539667258215093
repeal	-0.8140353896741765
repeat	-0.7962117285925518
reply	-0.2910851300490976
report	0.36162823143439754
report_explaining	1.3841112980570818
report_explaining_the	1.0824474662338524
report_i	-1.5240583601229551
report_of_the	1.0383490824935888
report_on	-1.499216566046928
reported	0.5907875917874694
reported_the	0.3309293032003767
reports	0.2514374221199605
representative	-1.7835821800250131
representatives_and_the	0.9611576503413543
representatives_submits	0.08782476320995244
representatives_submits_the	0.98427069392963
republic	-0.7897694982071298
republican	-0.3366243556952335
republican_leader	0.21557442296318916
republicans	-0.3383609021996986
request	0.8638846655569059
request_can	0.23871025886912092
request_can_not	2.0596834307926386
request_of	0.3379704758770267
request_of_the	0.07072856085692399
requested	-0.6025488645530017
requesting	-0.058156722463660875
requests	-0.017437567216055758
requests_for	1.5378465994579145
requests_for_1minute	1.673290164960007
requests_for_time	1.1777819404266185
require	-0.5217536586634444
require_unanimous	0.45277486557502195
require_unanimous_consent	0.7678285639760012
required_by_said	0.6188862219908432
required_to	-1.0082072817681988
requires	0.20320420786149002
requisite	0.197813760154001
requisite_number_of	0.016717503228951026
res	-0.7850313521648531
research	-2.0352349730079897
reserve	0.5194155721832046
reserve_all	0.8059304133913123
reserve_the_balance	0.37676703494677305
reserved	0.2579116548131796
reserving_the	0.7825875508566843
resolution	-0.6602870121773333
resolution_319	1.8319931026109009
resolution_be	1.4149170530915067
resolution_be_agreed	1.3056484575103058
resolution_mr	-0.20906254075736208
resolution_of_the	-0.03429456408132564
resolution_s	-3.439225274719799
resolution_s_res	-2.414691603659575
resolution_the	-1.521035235012779
resolution_to	-0.03267804916810557
resolution_will	1.886353502620209
resolved	-2.558781514776268
resolves_itself	0.002685505619259121
resolves_itself_into	0.22731945522902605
resources	-0.19606846642156767
respect	-1.0118303589181168
respond	-1.3285812285323335
response	-0.8766004975954108
rest	-0.47858537843724164
result	-0.6796022148785925
resulted	-0.009866611604286242
resumed_the_chair	1.0139354601940958
retail	-0.05112748261648635
retarded	-0.07067012834949274
rev	-1.4279878588343042
revenue	-2.121071285681385
review	-1.6648554283357953
revise	0.21026798950348996
revise_and	0.002353812847342883
revise_and_extend	0.3324309873538305
rhode_island	-0.14917731948752283
richard	-0.7167019533980263
richardson	-0.09897442886777306
rico	-0.09606215189528697
right_i	-0.38867717456479434
right_of	-0.6736035790891202
right_on_that	0.4719892125057417
right_to	0.0014750579692903382
rights	-1.263110334546052
riley	-0.04792553014274342
rise	0.004125206585479057
rise_and_report	0.1032978471397909
rise_in	0.4905331778525324
rise_in_opposition	0.49032255883148884
rise_in_support	0.697040309603821
rise_to	-0.313802634941324
rise_to_a	3.9798291278963434
rise_today	-0.08036666835026077
rises_accordingly	1.1533939903779022
river	-1.4669853789490932
rivers	-3.2488870774460223
robert	-1.2810330427157204
roberts	-3.5268238088896644
robinson	-0.11629124513110398
roe	-0.48315006366594615
roemer	-0.11480719261082066
roll	-0.10335425303724174
roll_call	-0.7422549417383926
roll_the	-0.31157680422007134
rollcall_vote	-0.7142430042808758
rose	-0.5953306027014307
rose_and_the	1.6075828912355754
rostrum_read	1.9610157224629379
rostrum_read_the	0.7059947757214005
rule	-0.02194106062549315
rule_and	-0.022922905169830587
rule_mr	-1.0038442388929025
rule_mr_speaker	-0.08094022453434653
rule_the_clerk	1.7799075696866475
rule_the_committee	0.17139792573604742
rule_xv	-0.6899653760723348
rule_xx	0.8241252579363008
rules	-0.44889525450299816
rules_and	0.022124557800383485
rules_of	-0.4333041403974705
rules_of_the	-0.04577704453003698
ruling	-0.03803016602430397
run	-1.2521075992635133
rural	-0.7635520649390077
russell	-0.6328981909720519
russia	-1.00203877242134
russian	-0.05442608045543702
russians	-0.1492939730706505
ruth	-2.398212722606114
ryan	-4.190111120938397
s	-4.955453629148653
sabo	-0.3291863484462557
safe	-0.39281171763652367
safety	-1.6871853161584056
said	-1.2380362360286115
said_i	-0.6299471146018022
said_law	0.6902148861237185
said_law_and	0.24193266763939958
said_mr	-0.9735809369106658
salazar	-1.4664747592467062
sales	-1.2193969850410893
salvador	-2.047646906996069
same	-0.30490300961597794
same_announcement	2.906815390861107
san	-1.9115506393265562
sanchez	-0.7913286242530659
santa	-0.24179235507723879
sarah	-0.15147940544882363
satisfactory	2.177537326018597
satisfactory_to_me	0.2718928620189892
save	-1.6305373016490246
savings_at_interest	2.4009627146588857
savings_banks_for	3.3498541490541447
saw	-0.630355535829715
say	-0.5714453298426303
say_a	0.24056580330456753
say_a_word	1.2428621855349062
say_it	-0.1687963298955879
say_that	-0.7413471238538953
say_that_i	-1.7624990259177278
saying	-1.5467776786465057
says	-3.00713074033787
school	-3.1186071935230513
schools	-0.09736549499964701
science	-0.2147561363089189
scientific	-0.11738271463281123
scott	-1.8567557875531544
second_demanded	2.3611324988896087
second_reading	2.804361074352313
seconds	0.0010844646813615846
secretary	-0.8545975116829254
secretary_of_the	0.21519315338518816
secretary_will	1.9901232497846688
secretary_will_state	1.905990616270657
section	-0.8258346210133211
section_4b	0.2583570857251362
section_4b_of	0.2494860492776859
sector	-0.800199158730245
security	-0.9339152892615388
security_of	0.5733172713457592
see	-0.29489088254236107
see_appendix	2.174181986996821
see_the	-1.9577689509341516
seeing	-1.0327530245912961
seeking	-0.15244854814582537
seeking_to	-1.6367613264492118
seeks_recognition	1.7544261120429752
seem_to_have	0.13720717635628904
seems	-0.453284371613083
seen	-0.425779263992074
senate	-0.18706841301516952
senate_after_having	1.1811382371626424
senate_amendment_to	-0.17086372266864713
senate_and	-0.49769705618484067
senate_as	-0.34458993156121226
senate_because	0.050381113154571514
senate_because_of	0.249685890456359
senate_bill	-0.17014646276092207
senate_i	-0.0654594472176556
senate_is	-0.17670887878367358
senate_jointly	0.0002251097730355981
senate_jointly_submit	0.06148171160928398
senate_resolution	-1.1314150526935343
senate_the	-0.4445841416005317
senate_the_convention	1.2506519137338712
senate_the_senator	-1.948409056590032
senate_to	-0.00691324114048456
senate_today	0.262075025567706
senate_will	0.2701283045965147
senate_will_be	0.6590060675967204
senator	0.6574605263340367
senator_from	1.0899950962490177
senator_from_colorado	-0.6517220463623135
senator_from_florida	-0.028530527290259587
senator_from_georgia	-0.1391508149441687
senator_from_illinois	-0.038727242842302605
senator_from_indiana	-0.5301340079566708
senator_from_iowa	-0.29229056139360793
senator_from_michigan	-0.1820406162073114
senator_from_nebraska	-0.3874222149089719
senator_from_new	0.31084988716729317
senator_from_oklahoma	-0.42635492682370274
senator_from_oregon	-0.27849988598995573
senator_is	-0.04199054384790214
senator_who	-1.321782729959932
senator_will_pardon	0.06502378205396302
senators	-0.10228087847337375
senators_from	-0.6735641581618479
senators_permitted_to	0.311500182913121
senators_time	0.6686041048016754
senators_to	-0.34689980267514636
senators_yield	1.5330146040506378
senators_yield_back	0.039135013316543336
senior	-1.2600228154965514
sense	-1.3761075980820154
separate_vote	0.2779243614470342
separate_vote_demanded	1.2041401353188363
september	-1.8933607810009614
sergeant	-0.18026921862807174
serious	-0.07746882507261288
serve	-0.7706759988330713
service	-2.0199700208722993
services	-1.2575998587650214
serving	-0.36086122367801565
set	-0.7735980593301295
settlement	-0.04816623337522387
seven	-1.507652088363889
several	-1.8323470425009087
shall	-1.35456715751673
shall_be	-0.19987133779277894
shall_be_considered	-0.009728912615096725
shall_suggest_the	-0.4840378423015125
shall_the	1.526381162930113
share	-1.2032124058949816
shares	-1.6167637318669135
sharing	-1.4133486169218277
she	-1.372927534701697
sheets	-0.8574936271296012
ships	-0.9316968720053231
short_question	0.1973055852895632
should	-1.217914752064427
should_be	-1.3643750616454922
should_not	-0.0712114973477555
show	-0.4621709212770056
showing	-0.6241586590356368
shows	-1.1026964741932832
side	0.0791579482598071
significant	-1.6423519563057742
silver	-0.8751667476845457
similar	-1.3133836684047961
simon	-1.96450551997427
simple	-1.546055929962462
simply	-2.612722984208432
since	-1.9812091454431575
singer	-1.055147591956735
single	-1.0287931680114832
site	-0.3444542380927169
sites	-2.3965084188558263
situation	-0.8758278696624032
sixth	-1.4547030001288932
slightest	0.07948239910565194
small	-1.2678782460784044
smith	-1.7429736450327824
smith_of_maine	0.09661133333451843
snow	-0.1524042072166155
so	-0.2229519610518824
so_i	-2.617177475390637
so_ordered	1.216596569968014
so_ordered_the	-2.0933857223861536
so_that	-1.4393080806871514
so_the	-0.8452773861008642
so_to_whom	1.357667869385134
so_understand	0.612213117023356
socalled	-1.1925562910771401
social	-0.590599401028607
society	-1.0736006693234907
some	-2.101112040892191
some_of_them	2.971468774325621
something	-0.7167419959015713
something_like_that	0.9735221966425848
soon	-2.2539068849285457
soon_as	-0.05378300957986688
source	-1.6200542353370602
south	-1.1053046498272567
south_carolina	-0.10711914151724808
southern	-2.6573142081973344
soviet	-1.6103806802890253
soviet_union	-0.2201983764191965
space	-0.23323734757669418
speak	-0.0020549712041726554
speak_on_it	2.1959223407412667
speaker	0.20226509563634446
speaker_a	0.8213995571337639
speaker_having	0.03386187415029761
speaker_i	0.021350870854601054
speaker_i_am	-0.6017091312620712
speaker_i_ask	2.7209253749726914
speaker_i_move	0.5528379572967135
speaker_i_object	1.102021440550577
speaker_i_offer	0.8971698148429171
speaker_i_rise	-0.9008616701757786
speaker_i_thank	-0.8629039897897983
speaker_i_yield	-0.6403559376520139
speaker_if	-0.2205494884360158
speaker_is	-0.9053304782571358
speaker_it	-0.526355488477556
speaker_on_that	0.26663776885472346
speaker_the	-1.4296888894124014
speaker_the_following	0.2668207507450455
speakers	0.4947319851476688
speakers_announced_policy	0.4158428746675383
speaking	-0.09672523502206365
special	-1.4161185681179898
specific	-0.6660851226756225
specifically	-0.2501937994890796
speech	-0.6913273156252978
speeches_on	0.029550117322102186
speeches_on_each	0.21426089642331045
speed	-0.49108105017198095
spend	-0.06980698800152217
spending	-1.174411806597297
spent	-0.36536958429145155
